,DateTime,Label,Centroid_lon,Centroid_lat,Centroid_lon_ind,Centroid_lat_ind,Max_SCP_anorm_lon,Max_SCP_anorm_lat,Pixels,geometry,SCP_max,SCP_75q,SCP_median,SCP_25q,SCP_min,SCP_mean,SCP_anorm_max,SCP_anorm_75q,SCP_anorm_median,SCP_anorm_25q,SCP_anorm_min,SCP_anorm_mean,CAPE_max,CAPE_min,CAPE_mean,In_CONUS,East_of_Rocky
0,1995-01-16 12:00:00,3,-88.59375,31.012968786236115,29.0,10.64,-88.59375,31.517243765891063,50,"MULTIPOINT (-94.21875 27.314951095093083, -92.8125 25.914186151820758, -92.8125 27.314951095093083, -92.8125 28.715715699026468, -92.8125 30.11647993351621, -92.8125 31.517243765891063, -92.8125 32.918007160581055, -92.8125 34.31877007873635, -91.40625 25.914186151820758, -91.40625 27.314951095093083, -91.40625 28.715715699026468, -91.40625 30.11647993351621, -91.40625 31.517243765891063, -91.40625 32.918007160581055, -91.40625 34.31877007873635, -91.40625 35.719532477788256, -90 27.314951095093083, -90 28.715715699026468, -90 30.11647993351621, -90 31.517243765891063, -90 32.918007160581055, -90 34.31877007873635, -90 35.719532477788256, -88.59375 27.314951095093083, -88.59375 28.715715699026468, -88.59375 30.11647993351621, -88.59375 31.517243765891063, -88.59375 32.918007160581055, -88.59375 34.31877007873635, -88.59375 35.719532477788256, -87.1875 28.715715699026468, -87.1875 30.11647993351621, -87.1875 31.517243765891063, -87.1875 32.918007160581055, -87.1875 34.31877007873635, -85.78125 28.715715699026468, -85.78125 30.11647993351621, -85.78125 31.517243765891063, -85.78125 32.918007160581055, -85.78125 34.31877007873635, -85.78125 35.719532477788256, -84.375 25.914186151820758, -84.375 27.314951095093083, -84.375 28.715715699026468, -84.375 30.11647993351621, -84.375 31.517243765891063, -84.375 32.918007160581055, -82.96875 31.517243765891063, -82.96875 32.918007160581055, -81.5625 32.918007160581055)",10.387635231018066,7.277411580085754,5.124906063079834,2.180052697658539,1.0988945960998535,4.989608287811279,1.909716660156846,6.711774813942611,,,1.0581780215725305,4.585242340378463,2812.826904296875,389.5014953613281,1678.190673828125,True,True
1,1995-01-23 12:00:00,3,-87.421875,30.77441446084379,29.83333333333333,10.469696969696969,-90.0,32.918007160581055,66,"MULTIPOINT (-97.03125 28.715715699026468, -95.625 27.314951095093083, -95.625 28.715715699026468, -95.625 30.11647993351621, -94.21875 27.314951095093083, -94.21875 28.715715699026468, -94.21875 30.11647993351621, -94.21875 31.517243765891063, -92.8125 21.711889554382523, -92.8125 23.11265535655454, -92.8125 25.914186151820758, -92.8125 27.314951095093083, -92.8125 28.715715699026468, -92.8125 30.11647993351621, -92.8125 31.517243765891063, -92.8125 32.918007160581055, -91.40625 23.11265535655454, -91.40625 24.513420897038408, -91.40625 25.914186151820758, -91.40625 27.314951095093083, -91.40625 28.715715699026468, -91.40625 30.11647993351621, -91.40625 31.517243765891063, -91.40625 32.918007160581055, -90 23.11265535655454, -90 24.513420897038408, -90 25.914186151820758, -90 27.314951095093083, -90 28.715715699026468, -90 30.11647993351621, -90 31.517243765891063, -90 32.918007160581055, -88.59375 25.914186151820758, -88.59375 27.314951095093083, -88.59375 30.11647993351621, -88.59375 31.517243765891063, -88.59375 32.918007160581055, -87.1875 27.314951095093083, -87.1875 31.517243765891063, -87.1875 32.918007160581055, -87.1875 34.31877007873635, -85.78125 31.517243765891063, -85.78125 32.918007160581055, -85.78125 34.31877007873635, -84.375 31.517243765891063, -84.375 32.918007160581055, -84.375 34.31877007873635, -84.375 35.719532477788256, -82.96875 31.517243765891063, -82.96875 32.918007160581055, -82.96875 34.31877007873635, -82.96875 35.719532477788256, -81.5625 32.918007160581055, -81.5625 34.31877007873635, -81.5625 35.719532477788256, -80.15625 32.918007160581055, -80.15625 34.31877007873635, -80.15625 35.719532477788256, -78.75 34.31877007873635, -78.75 35.719532477788256, -77.34375 34.31877007873635, -77.34375 35.719532477788256, -75.9375 34.31877007873635, -75.9375 35.719532477788256, -74.53125 35.719532477788256, -73.125 35.719532477788256)",14.921075820922852,7.255841851234436,5.80012845993042,3.7545867562294006,1.8542490005493164,6.061113834381104,3.161426654551178,6.579169938806444,,,1.3799814283847809,5.407312911822263,2400.792236328125,633.9943237304688,1566.0732421875,True,True
2,1995-02-05 12:00:00,5,-93.65625,32.517789047812485,25.4,11.714285714285714,-92.8125,30.11647993351621,35,"MULTIPOINT (-99.84375 30.11647993351621, -99.84375 31.517243765891063, -98.4375 30.11647993351621, -98.4375 31.517243765891063, -98.4375 32.918007160581055, -98.4375 34.31877007873635, -97.03125 30.11647993351621, -97.03125 31.517243765891063, -97.03125 32.918007160581055, -97.03125 34.31877007873635, -95.625 30.11647993351621, -95.625 32.918007160581055, -95.625 34.31877007873635, -95.625 35.719532477788256, -94.21875 30.11647993351621, -94.21875 32.918007160581055, -94.21875 34.31877007873635, -94.21875 35.719532477788256, -92.8125 30.11647993351621, -92.8125 31.517243765891063, -92.8125 32.918007160581055, -92.8125 34.31877007873635, -91.40625 30.11647993351621, -91.40625 31.517243765891063, -91.40625 32.918007160581055, -91.40625 34.31877007873635, -90 30.11647993351621, -90 31.517243765891063, -90 32.918007160581055, -90 34.31877007873635, -88.59375 31.517243765891063, -88.59375 32.918007160581055, -88.59375 34.31877007873635, -87.1875 32.918007160581055, -87.1875 34.31877007873635)",6.965471267700195,3.458962559700012,1.9687334299087524,1.401184380054474,0.8606215715408325,2.777036190032959,1.324277397245169,3.2901704385876656,,,0.7238884419202805,2.661043190530368,1373.3931884765625,191.7522430419922,708.3218383789062,True,True
3,1995-02-06 12:00:00,5,-89.95150862068965,32.797251695521574,28.03448275862069,11.913793103448276,-91.40625,30.11647993351621,58,"MULTIPOINT (-98.4375 27.314951095093083, -97.03125 24.513420897038408, -97.03125 25.914186151820758, -97.03125 27.314951095093083, -95.625 27.314951095093083, -95.625 28.715715699026468, -95.625 30.11647993351621, -95.625 31.517243765891063, -94.21875 27.314951095093083, -94.21875 28.715715699026468, -94.21875 30.11647993351621, -94.21875 31.517243765891063, -94.21875 32.918007160581055, -92.8125 28.715715699026468, -92.8125 30.11647993351621, -92.8125 31.517243765891063, -92.8125 32.918007160581055, -92.8125 34.31877007873635, -91.40625 28.715715699026468, -91.40625 30.11647993351621, -91.40625 31.517243765891063, -91.40625 32.918007160581055, -91.40625 34.31877007873635, -91.40625 35.719532477788256, -90 28.715715699026468, -90 30.11647993351621, -90 31.517243765891063, -90 32.918007160581055, -90 34.31877007873635, -90 35.719532477788256, -90 37.12029431094173, -88.59375 30.11647993351621, -88.59375 31.517243765891063, -88.59375 32.918007160581055, -88.59375 34.31877007873635, -88.59375 35.719532477788256, -88.59375 37.12029431094173, -88.59375 38.52105552658583, -87.1875 30.11647993351621, -87.1875 31.517243765891063, -87.1875 32.918007160581055, -87.1875 34.31877007873635, -87.1875 35.719532477788256, -87.1875 37.12029431094173, -87.1875 38.52105552658583, -85.78125 31.517243765891063, -85.78125 32.918007160581055, -85.78125 34.31877007873635, -85.78125 35.719532477788256, -85.78125 37.12029431094173, -85.78125 38.52105552658583, -84.375 34.31877007873635, -84.375 35.719532477788256, -84.375 37.12029431094173, -84.375 38.52105552658583, -82.96875 35.719532477788256, -82.96875 37.12029431094173, -82.96875 38.52105552658583)",7.039985656738281,3.924042522907257,2.6758198738098145,1.905471384525299,0.7041662335395813,3.002336978912353,1.7673528520390391,3.598107540979981,,,0.6461084634065628,2.78137796237294,2676.09814453125,154.62893676757812,1099.20947265625,True,True
4,1995-02-12 12:00:00,2,-84.99470338983053,31.27982616718346,31.559322033898304,10.830508474576272,-84.375,34.31877007873635,59,"MULTIPOINT (-95.625 24.513420897038408, -94.21875 24.513420897038408, -92.8125 23.11265535655454, -92.8125 24.513420897038408, -92.8125 25.914186151820758, -92.8125 27.314951095093083, -91.40625 25.914186151820758, -91.40625 27.314951095093083, -91.40625 28.715715699026468, -90 27.314951095093083, -90 28.715715699026468, -90 30.11647993351621, -88.59375 27.314951095093083, -88.59375 28.715715699026468, -88.59375 30.11647993351621, -88.59375 31.517243765891063, -87.1875 27.314951095093083, -87.1875 28.715715699026468, -87.1875 30.11647993351621, -87.1875 31.517243765891063, -87.1875 32.918007160581055, -85.78125 25.914186151820758, -85.78125 27.314951095093083, -85.78125 28.715715699026468, -85.78125 30.11647993351621, -85.78125 31.517243765891063, -85.78125 32.918007160581055, -85.78125 34.31877007873635, -85.78125 35.719532477788256, -84.375 25.914186151820758, -84.375 27.314951095093083, -84.375 28.715715699026468, -84.375 30.11647993351621, -84.375 31.517243765891063, -84.375 32.918007160581055, -84.375 34.31877007873635, -84.375 35.719532477788256, -82.96875 25.914186151820758, -82.96875 31.517243765891063, -82.96875 32.918007160581055, -82.96875 34.31877007873635, -82.96875 35.719532477788256, -81.5625 32.918007160581055, -81.5625 34.31877007873635, -81.5625 35.719532477788256, -81.5625 37.12029431094173, -80.15625 32.918007160581055, -80.15625 34.31877007873635, -80.15625 35.719532477788256, -80.15625 37.12029431094173, -78.75 34.31877007873635, -78.75 35.719532477788256, -78.75 37.12029431094173, -77.34375 34.31877007873635, -77.34375 35.719532477788256, -77.34375 37.12029431094173, -75.9375 35.719532477788256, -75.9375 37.12029431094173, -75.9375 38.52105552658583)",10.884913444519045,6.399275541305542,3.704669952392578,2.2473725080490112,0.6186666488647461,4.471108436584473,1.9292039349675176,5.066340938210487,,,0.5356742143630981,3.810103345725496,3312.47509765625,124.81524658203124,1365.4910888671875,True,True
5,1995-02-13 12:00:00,4,-80.0859375,32.21762546323606,35.05,11.5,-78.75,34.31877007873635,20,"MULTIPOINT (-84.375 25.914186151820758, -84.375 27.314951095093083, -84.375 28.715715699026468, -82.96875 25.914186151820758, -82.96875 28.715715699026468, -82.96875 30.11647993351621, -81.5625 30.11647993351621, -81.5625 31.517243765891063, -80.15625 31.517243765891063, -80.15625 32.918007160581055, -80.15625 34.31877007873635, -78.75 32.918007160581055, -78.75 34.31877007873635, -78.75 35.719532477788256, -77.34375 34.31877007873635, -77.34375 35.719532477788256, -77.34375 37.12029431094173, -75.9375 34.31877007873635, -75.9375 35.719532477788256, -75.9375 37.12029431094173)",3.424901962280273,3.1110045313835144,2.4286909103393555,1.9990616142749784,1.333825945854187,2.489295721054077,1.4461644142866137,2.4934236146509647,,,1.193405419588089,2.075874647498131,2617.59814453125,620.13671875,1595.872314453125,True,True
6,1995-02-19 12:00:00,3,-87.28676470588238,31.18765227592051,29.929411764705883,10.764705882352942,-87.1875,32.918007160581055,85,"MULTIPOINT (-95.625 25.914186151820758, -95.625 27.314951095093083, -94.21875 27.314951095093083, -94.21875 28.715715699026468, -94.21875 30.11647993351621, -94.21875 31.517243765891063, -92.8125 23.11265535655454, -92.8125 24.513420897038408, -92.8125 25.914186151820758, -92.8125 27.314951095093083, -92.8125 30.11647993351621, -92.8125 31.517243765891063, -92.8125 32.918007160581055, -91.40625 23.11265535655454, -91.40625 24.513420897038408, -91.40625 25.914186151820758, -91.40625 27.314951095093083, -91.40625 28.715715699026468, -91.40625 30.11647993351621, -91.40625 31.517243765891063, -91.40625 32.918007160581055, -91.40625 34.31877007873635, -90 23.11265535655454, -90 24.513420897038408, -90 25.914186151820758, -90 27.314951095093083, -90 28.715715699026468, -90 30.11647993351621, -90 31.517243765891063, -90 32.918007160581055, -90 34.31877007873635, -90 35.719532477788256, -88.59375 24.513420897038408, -88.59375 25.914186151820758, -88.59375 27.314951095093083, -88.59375 28.715715699026468, -88.59375 30.11647993351621, -88.59375 31.517243765891063, -88.59375 32.918007160581055, -88.59375 34.31877007873635, -88.59375 35.719532477788256, -88.59375 37.12029431094173, -87.1875 25.914186151820758, -87.1875 27.314951095093083, -87.1875 28.715715699026468, -87.1875 30.11647993351621, -87.1875 31.517243765891063, -87.1875 32.918007160581055, -87.1875 34.31877007873635, -87.1875 35.719532477788256, -87.1875 37.12029431094173, -85.78125 25.914186151820758, -85.78125 27.314951095093083, -85.78125 28.715715699026468, -85.78125 30.11647993351621, -85.78125 31.517243765891063, -85.78125 32.918007160581055, -85.78125 34.31877007873635, -85.78125 35.719532477788256, -85.78125 37.12029431094173, -84.375 30.11647993351621, -84.375 31.517243765891063, -84.375 32.918007160581055, -84.375 34.31877007873635, -84.375 35.719532477788256, -84.375 37.12029431094173, -82.96875 31.517243765891063, -82.96875 32.918007160581055, -82.96875 34.31877007873635, -82.96875 35.719532477788256, -82.96875 37.12029431094173, -81.5625 31.517243765891063, -81.5625 32.918007160581055, -81.5625 34.31877007873635, -81.5625 35.719532477788256, -81.5625 37.12029431094173, -80.15625 32.918007160581055, -80.15625 34.31877007873635, -80.15625 35.719532477788256, -78.75 32.918007160581055, -78.75 34.31877007873635, -78.75 35.719532477788256, -77.34375 34.31877007873635, -77.34375 35.719532477788256, -75.9375 35.719532477788256)",21.085317611694336,9.921954154968262,6.216451168060303,2.855640172958374,0.6893238425254822,6.956484317779541,2.703017979860306,8.699499607086182,,,0.630636990070343,6.211044093352907,3248.35302734375,266.4097595214844,1589.0166015625,True,True
7,1995-02-20 12:00:00,4,-81.04591836734693,33.718443113812654,34.36734693877551,12.571428571428571,-78.75,37.12029431094173,49,"MULTIPOINT (-85.78125 25.914186151820758, -85.78125 27.314951095093083, -85.78125 28.715715699026468, -85.78125 30.11647993351621, -84.375 25.914186151820758, -84.375 27.314951095093083, -84.375 28.715715699026468, -84.375 30.11647993351621, -84.375 31.517243765891063, -84.375 32.918007160581055, -84.375 34.31877007873635, -84.375 37.12029431094173, -82.96875 27.314951095093083, -82.96875 28.715715699026468, -82.96875 30.11647993351621, -82.96875 31.517243765891063, -82.96875 32.918007160581055, -82.96875 34.31877007873635, -82.96875 35.719532477788256, -82.96875 37.12029431094173, -82.96875 38.52105552658583, -81.5625 30.11647993351621, -81.5625 31.517243765891063, -81.5625 32.918007160581055, -81.5625 34.31877007873635, -81.5625 35.719532477788256, -81.5625 37.12029431094173, -81.5625 38.52105552658583, -80.15625 31.517243765891063, -80.15625 32.918007160581055, -80.15625 34.31877007873635, -80.15625 35.719532477788256, -80.15625 37.12029431094173, -78.75 32.918007160581055, -78.75 34.31877007873635, -78.75 35.719532477788256, -78.75 37.12029431094173, -78.75 38.52105552658583, -77.34375 32.918007160581055, -77.34375 34.31877007873635, -77.34375 35.719532477788256, -77.34375 37.12029431094173, -77.34375 38.52105552658583, -77.34375 39.921816067606564, -75.9375 35.719532477788256, -75.9375 37.12029431094173, -75.9375 38.52105552658583, -74.53125 37.12029431094173, -74.53125 38.52105552658583)",11.56376838684082,4.620349884033203,3.663066148757935,2.404672145843506,-0.0,3.861654281616211,1.785696506500244,4.377027869224548,,,0.0,3.5576029174333934,2310.100830078125,215.44178771972656,1077.44873046875,True,True
8,1995-03-23 12:00:00,6,-87.48883928571428,31.38383768661727,29.785714285714285,10.904761904761903,-90.0,30.11647993351621,42,"MULTIPOINT (-94.21875 37.12029431094173, -94.21875 38.52105552658583, -92.8125 30.11647993351621, -92.8125 34.31877007873635, -92.8125 35.719532477788256, -92.8125 37.12029431094173, -92.8125 38.52105552658583, -91.40625 30.11647993351621, -91.40625 31.517243765891063, -91.40625 32.918007160581055, -91.40625 34.31877007873635, -91.40625 37.12029431094173, -91.40625 38.52105552658583, -90 30.11647993351621, -90 31.517243765891063, -88.59375 30.11647993351621, -88.59375 31.517243765891063, -88.59375 32.918007160581055, -87.1875 27.314951095093083, -87.1875 28.715715699026468, -87.1875 30.11647993351621, -87.1875 31.517243765891063, -87.1875 32.918007160581055, -85.78125 27.314951095093083, -85.78125 28.715715699026468, -85.78125 30.11647993351621, -85.78125 31.517243765891063, -85.78125 32.918007160581055, -84.375 25.914186151820758, -84.375 27.314951095093083, -84.375 28.715715699026468, -84.375 30.11647993351621, -84.375 31.517243765891063, -82.96875 25.914186151820758, -82.96875 27.314951095093083, -82.96875 28.715715699026468, -82.96875 30.11647993351621, -82.96875 31.517243765891063, -81.5625 27.314951095093083, -81.5625 28.715715699026468, -81.5625 30.11647993351621, -81.5625 31.517243765891063)",9.215012550354004,4.977932333946228,3.639885425567627,2.837311089038849,1.2865869998931885,4.062420845031738,2.2194999903440475,4.487575139850378,,,1.1070575080811975,3.479747990412372,2773.49658203125,148.1993865966797,1383.403564453125,True,True
9,1995-03-24 12:00:00,1,-79.6728515625,33.224424048927524,35.34375,12.21875,-80.15625,34.31877007873635,32,"MULTIPOINT (-84.375 30.11647993351621, -84.375 31.517243765891063, -84.375 32.918007160581055, -82.96875 27.314951095093083, -82.96875 28.715715699026468, -82.96875 30.11647993351621, -82.96875 31.517243765891063, -82.96875 32.918007160581055, -82.96875 34.31877007873635, -81.5625 28.715715699026468, -81.5625 30.11647993351621, -81.5625 31.517243765891063, -81.5625 32.918007160581055, -81.5625 34.31877007873635, -81.5625 35.719532477788256, -81.5625 37.12029431094173, -80.15625 31.517243765891063, -80.15625 32.918007160581055, -80.15625 34.31877007873635, -80.15625 35.719532477788256, -78.75 32.918007160581055, -78.75 34.31877007873635, -78.75 35.719532477788256, -77.34375 34.31877007873635, -77.34375 35.719532477788256, -75.9375 34.31877007873635, -75.9375 35.719532477788256, -74.53125 35.719532477788256, -73.125 34.31877007873635, -73.125 35.719532477788256, -71.71875 34.31877007873635, -71.71875 35.719532477788256)",7.014726161956787,5.1142168045043945,4.540563583374023,3.3555877804756165,1.4585206508636477,4.362295150756836,2.6319811046123505,4.643399305641651,,,1.1876624897122383,3.660617279121652,2426.588623046875,132.06185913085938,1764.085693359375,True,True
