,DateTime,Label,Centroid_lon,Centroid_lat,Centroid_lon_ind,Centroid_lat_ind,Max_SCP_anorm_lon,Max_SCP_anorm_lat,Pixels,geometry,SCP_max,SCP_75q,SCP_median,SCP_25q,SCP_min,SCP_mean,SCP_array,SCP_anorm_max,SCP_anorm_75q,SCP_anorm_median,SCP_anorm_25q,SCP_anorm_min,SCP_anorm_mean,CAPE_max,CAPE_min,CAPE_mean,In_CONUS,East_of_Rocky
0,1997-01-01 12:00:00,1,-79.89720394736844,34.797978267920485,35.18421052631579,13.342105263157896,-78.75,34.31877007877067,38,"MULTIPOINT (-85.78125 32.918007160613975, -85.78125 34.31877007877067, -85.78125 35.719532477823975, -84.375 30.116479933546326, -84.375 31.517243765922586, -84.375 32.918007160613975, -84.375 34.31877007877067, -84.375 35.719532477823975, -82.96875 28.715715699055192, -82.96875 30.116479933546326, -82.96875 31.517243765922586, -82.96875 32.918007160613975, -82.96875 34.31877007877067, -82.96875 35.719532477823975, -81.5625 32.918007160613975, -81.5625 34.31877007877067, -81.5625 35.719532477823975, -80.15625 32.918007160613975, -80.15625 34.31877007877067, -80.15625 35.719532477823975, -80.15625 37.12029431097885, -78.75 32.918007160613975, -78.75 34.31877007877067, -78.75 35.719532477823975, -77.34375 34.31877007877067, -77.34375 35.719532477823975, -77.34375 37.12029431097885, -77.34375 38.52105552662436, -75.9375 34.31877007877067, -75.9375 35.719532477823975, -75.9375 37.12029431097885, -75.9375 38.52105552662436, -75.9375 39.92181606764648, -74.53125 35.719532477823975, -74.53125 37.12029431097885, -74.53125 39.92181606764648, -73.125 35.719532477823975, -71.71875 35.719532477823975)",8.220686,5.003796815872192,3.043497,1.534765899181366,0.68149954,3.4779441,"[4.1784443855285645, 5.401397705078125, 3.0364606380462646, 4.060956954956055, 2.211428165435791, 0.9742763638496399, 3.2584638595581055, 1.3655109405517578, 1.947940468788147, 3.8726534843444824, 5.216376781463623, 0.7636157274246216, 0.7241597175598145, 2.466749906539917, 5.262919902801514, 3.5940871238708496, 7.617650508880615, 7.738157272338867, 6.148423671722412, 0.7357491254806519, 1.0142176151275635, 1.4589437246322632, 4.3660569190979, 2.721011161804199, 1.9815638065338135, 3.8982317447662354, 6.0494561195373535, 7.945446968078613, 8.220685958862305, 7.994431018829346, 0.8134440183639526, 2.7156403064727783, 3.229390859603882, 2.99385666847229, 0.6814995408058167, 3.0505337715148926, 0.6898081302642822, 1.7622324228286743]",7.334620147943497,4.1715741734951735,2.778200246393681,1.4448910783976316,0.6189113706350327,3.0041450565974963,1898.711,151.55687,881.9748,True,True
1,1997-01-21 12:00:00,5,-85.5078125,32.84018697202001,31.194444444444443,11.944444444444445,-88.59375,30.116479933546326,36,"MULTIPOINT (-92.8125 31.517243765922586, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -90 30.116479933546326, -90 31.517243765922586, -90 32.918007160613975, -88.59375 30.116479933546326, -88.59375 31.517243765922586, -88.59375 32.918007160613975, -87.1875 30.116479933546326, -87.1875 31.517243765922586, -87.1875 32.918007160613975, -87.1875 34.31877007877067, -85.78125 30.116479933546326, -85.78125 31.517243765922586, -85.78125 32.918007160613975, -85.78125 34.31877007877067, -85.78125 35.719532477823975, -84.375 30.116479933546326, -84.375 31.517243765922586, -84.375 32.918007160613975, -84.375 34.31877007877067, -84.375 35.719532477823975, -82.96875 30.116479933546326, -82.96875 31.517243765922586, -82.96875 32.918007160613975, -82.96875 34.31877007877067, -82.96875 35.719532477823975, -81.5625 32.918007160613975, -81.5625 34.31877007877067, -81.5625 35.719532477823975, -80.15625 34.31877007877067, -80.15625 35.719532477823975, -78.75 35.719532477823975, -77.34375 35.719532477823975)",5.7566323,3.7304027676582336,2.7641006,1.7311954498291016,0.9419893,2.9174001,"[2.9016900062561035, 3.353964328765869, 5.756632328033447, 5.54325532913208, 3.7252399921417236, 4.463465213775635, 4.3661394119262695, 3.705857992172241, 2.96480393409729, 2.618398904800415, 2.6265110969543457, 3.4071857929229736, 3.769160509109497, 4.176987648010254, 4.784235954284668, 1.6637921333312988, 1.6623512506484985, 2.566500186920166, 4.315011024475098, 3.0086753368377686, 2.2985293865203857, 2.1546409130096436, 1.7423076629638672, 3.7458910942077637, 3.2700185775756836, 2.572030544281006, 1.2164360284805298, 1.6160532236099243, 0.9419893026351929, 1.5845214128494263, 1.623082160949707, 1.4985920190811157, 2.118701457977295, 3.6087093353271484, 1.9571870565414429, 1.6978588104248047]",4.825191676616669,3.5480135455727577,2.544038362801075,1.5620773322880268,0.7989382743835449,2.69179676204092,1502.7787,301.4887,802.92474,True,True
2,1997-01-30 12:00:00,7,-93.25446428571428,32.637854481675696,25.685714285714287,11.8,-90.0,30.116479933546326,35,"MULTIPOINT (-98.4375 31.517243765922586, -98.4375 32.918007160613975, -97.03125 30.116479933546326, -97.03125 31.517243765922586, -97.03125 32.918007160613975, -97.03125 34.31877007877067, -97.03125 35.719532477823975, -95.625 30.116479933546326, -95.625 31.517243765922586, -95.625 32.918007160613975, -95.625 34.31877007877067, -95.625 35.719532477823975, -94.21875 30.116479933546326, -94.21875 31.517243765922586, -94.21875 32.918007160613975, -94.21875 34.31877007877067, -94.21875 35.719532477823975, -92.8125 30.116479933546326, -92.8125 31.517243765922586, -92.8125 32.918007160613975, -92.8125 34.31877007877067, -92.8125 35.719532477823975, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -91.40625 34.31877007877067, -91.40625 35.719532477823975, -90 30.116479933546326, -90 31.517243765922586, -90 32.918007160613975, -90 34.31877007877067, -90 35.719532477823975, -88.59375 30.116479933546326, -87.1875 30.116479933546326, -85.78125 30.116479933546326)",5.62708,3.4026800394058228,1.8730487,1.3342593908309937,0.6214946,2.3744204,"[2.978100061416626, 2.397580862045288, 4.515276908874512, 3.26301908493042, 3.4020910263061523, 5.54340124130249, 5.627079963684082, 4.142568588256836, 3.8849024772644043, 1.9905030727386475, 2.2241554260253906, 1.508467197418213, 1.75448739528656, 3.403269052505493, 3.962113618850708, 2.0780177116394043, 1.3629107475280762, 2.1182448863983154, 1.1201478242874146, 1.8730486631393433, 3.7148969173431396, 4.657804489135742, 1.4420052766799927, 1.5848746299743652, 1.2103607654571533, 1.5386451482772827, 1.5876117944717407, 1.753064513206482, 1.3056080341339111, 0.6214945912361145, 1.2960411310195923, 0.9083983302116394, 0.6741660237312317, 0.7606152296066284, 0.8997516632080078]",5.199674844741821,3.0039472728967667,1.7839311212301254,1.2849713414907455,0.5954150259494781,2.192949000958885,1788.156,475.79453,1185.868,True,True
3,1997-02-06 12:00:00,3,-94.39453125,31.05032248846383,24.875,10.666666666666666,-90.0,30.116479933546326,24,"MULTIPOINT (-98.4375 32.918007160613975, -98.4375 34.31877007877067, -98.4375 35.719532477823975, -97.03125 28.715715699055192, -97.03125 30.116479933546326, -97.03125 31.517243765922586, -97.03125 32.918007160613975, -97.03125 34.31877007877067, -95.625 30.116479933546326, -95.625 31.517243765922586, -95.625 32.918007160613975, -94.21875 27.314951095120396, -94.21875 30.116479933546326, -92.8125 27.314951095120396, -92.8125 28.715715699055192, -92.8125 30.116479933546326, -92.8125 31.517243765922586, -92.8125 32.918007160613975, -91.40625 28.715715699055192, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -90 28.715715699055192, -90 30.116479933546326)",5.604769,4.53734278678894,2.967235,1.869148075580597,0.50710684,3.1156614,"[4.237746238708496, 4.3107781410217285, 2.264369010925293, 5.260463714599609, 5.219991683959961, 4.98173189163208, 2.021786689758301, 2.2973828315734863, 3.798266887664795, 4.647005081176758, 5.2817583084106445, 5.604769229888916, 2.0017688274383545, 1.800074577331543, 3.6182470321655273, 4.500788688659668, 0.8824725151062012, 1.616419792175293, 1.1624035835266113, 2.8221967220306396, 3.112273693084717, 0.9338945746421814, 1.8921725749969482, 0.5071068406105042]",4.784450680017471,3.4654751867055893,2.6678630523383617,1.5856544487178326,0.3893436100333929,2.513784358433137,1616.2233,283.1156,1162.9965,True,True
4,1997-02-23 12:00:00,4,-92.16964285714285,32.637854481675696,26.457142857142856,11.8,-91.40625,31.517243765922583,35,"MULTIPOINT (-97.03125 31.517243765922586, -95.625 30.116479933546326, -95.625 31.517243765922586, -95.625 32.918007160613975, -94.21875 27.314951095120396, -94.21875 28.715715699055192, -94.21875 30.116479933546326, -94.21875 31.517243765922586, -94.21875 32.918007160613975, -94.21875 34.31877007877067, -94.21875 35.719532477823975, -94.21875 37.12029431097885, -92.8125 28.715715699055192, -92.8125 30.116479933546326, -92.8125 31.517243765922586, -92.8125 32.918007160613975, -92.8125 34.31877007877067, -92.8125 35.719532477823975, -92.8125 37.12029431097885, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -91.40625 34.31877007877067, -91.40625 35.719532477823975, -90 30.116479933546326, -90 31.517243765922586, -90 32.918007160613975, -90 34.31877007877067, -90 35.719532477823975, -90 37.12029431097885, -88.59375 30.116479933546326, -88.59375 31.517243765922586, -88.59375 32.918007160613975, -88.59375 35.719532477823975, -87.1875 31.517243765922586)",7.484795,5.4612298011779785,4.177404,3.206345677375793,0.73412216,4.1637545,"[4.90315055847168, 5.3141560554504395, 4.177403926849365, 3.5675723552703857, 3.7401962280273438, 3.709967613220215, 4.579577922821045, 5.323614120483398, 5.598845481872559, 1.4748661518096924, 2.9986979961395264, 5.684203624725342, 6.117010116577148, 7.484795093536377, 7.1750617027282715, 4.466075897216797, 3.6318891048431396, 1.6264172792434692, 4.25363302230835, 5.963632583618164, 5.679616451263428, 6.317273139953613, 4.881071090698242, 4.115002155303955, 5.829949855804443, 3.7738969326019287, 5.265355587005615, 3.2864267826080322, 4.069527626037598, 2.078362464904785, 3.1262645721435547, 2.5835800170898438, 0.8241474032402039, 0.7341221570968628, 1.3760457038879395]",7.11616675555706,4.874629825353622,3.8537155091762543,2.8481685519218445,0.6700799874961376,3.7611290488126015,1978.2954,430.68112,1325.791,True,True
5,1997-02-24 12:00:00,2,-87.73777173913044,33.03981263175804,29.608695652173918,12.08695652173913,-87.1875,31.517243765922583,46,"MULTIPOINT (-94.21875 34.31877007877067, -94.21875 35.719532477823975, -92.8125 30.116479933546326, -92.8125 31.517243765922586, -92.8125 32.918007160613975, -92.8125 34.31877007877067, -92.8125 35.719532477823975, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -91.40625 34.31877007877067, -91.40625 35.719532477823975, -90 30.116479933546326, -90 31.517243765922586, -90 32.918007160613975, -90 34.31877007877067, -90 35.719532477823975, -88.59375 30.116479933546326, -88.59375 31.517243765922586, -88.59375 32.918007160613975, -88.59375 34.31877007877067, -88.59375 35.719532477823975, -87.1875 30.116479933546326, -87.1875 31.517243765922586, -87.1875 32.918007160613975, -87.1875 34.31877007877067, -87.1875 35.719532477823975, -85.78125 28.715715699055192, -85.78125 30.116479933546326, -85.78125 31.517243765922586, -85.78125 32.918007160613975, -85.78125 34.31877007877067, -85.78125 35.719532477823975, -84.375 30.116479933546326, -84.375 31.517243765922586, -84.375 32.918007160613975, -84.375 34.31877007877067, -84.375 35.719532477823975, -82.96875 30.116479933546326, -82.96875 31.517243765922586, -82.96875 32.918007160613975, -82.96875 34.31877007877067, -82.96875 35.719532477823975, -82.96875 37.12029431097885, -81.5625 31.517243765922586, -81.5625 35.719532477823975)",10.232853,7.044689416885376,5.7121434,4.072858810424805,0.85166687,5.5327344,"[4.632452487945557, 3.303778886795044, 4.850545883178711, 6.180069446563721, 5.99323844909668, 5.798251152038574, 5.713541030883789, 5.6525468826293945, 3.800523519515991, 7.083563327789307, 9.348200798034668, 7.009898662567139, 9.277915954589844, 10.232852935791016, 9.807679176330566, 7.915224075317383, 4.0260910987854, 2.9386425018310547, 5.710745811462402, 7.319533348083496, 5.866086483001709, 5.740200996398926, 8.353004455566406, 7.767509937286377, 7.038849353790283, 2.606611967086792, 1.8688689470291138, 4.362555503845215, 6.22007942199707, 6.373774528503418, 7.04663610458374, 7.384873390197754, 7.072543144226074, 5.947527885437012, 2.864042043685913, 0.8964759111404419, 3.3640341758728027, 4.334828853607178, 3.8851044178009033, 4.685319423675537, 5.3925018310546875, 5.3446784019470215, 4.455314636230469, 4.052022457122803, 4.1353678703308105, 0.8516668677330017]",9.808816641569138,6.744251104071736,5.124738743528724,3.7876334888860574,0.705629512667656,5.151744072568482,2733.2786,260.98566,1877.671,True,True
6,1997-02-27 12:00:00,1,-90.37779850746269,31.57996451493862,27.73134328358209,11.044776119402986,-88.59375,31.517243765922583,67,"MULTIPOINT (-97.03125 31.517243765922586, -97.03125 32.918007160613975, -97.03125 34.31877007877067, -97.03125 35.719532477823975, -95.625 30.116479933546326, -95.625 31.517243765922586, -95.625 32.918007160613975, -95.625 34.31877007877067, -95.625 35.719532477823975, -95.625 37.12029431097885, -94.21875 30.116479933546326, -94.21875 31.517243765922586, -94.21875 32.918007160613975, -94.21875 34.31877007877067, -94.21875 35.719532477823975, -94.21875 37.12029431097885, -92.8125 28.715715699055192, -92.8125 30.116479933546326, -92.8125 31.517243765922586, -92.8125 32.918007160613975, -92.8125 34.31877007877067, -92.8125 35.719532477823975, -92.8125 37.12029431097885, -91.40625 28.715715699055192, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -91.40625 34.31877007877067, -91.40625 35.719532477823975, -91.40625 37.12029431097885, -90 24.513420897062915, -90 25.914186151846668, -90 28.715715699055192, -90 30.116479933546326, -90 31.517243765922586, -90 32.918007160613975, -90 34.31877007877067, -90 35.719532477823975, -90 37.12029431097885, -88.59375 24.513420897062915, -88.59375 25.914186151846668, -88.59375 27.314951095120396, -88.59375 28.715715699055192, -88.59375 30.116479933546326, -88.59375 31.517243765922586, -88.59375 32.918007160613975, -88.59375 34.31877007877067, -88.59375 35.719532477823975, -88.59375 37.12029431097885, -87.1875 25.914186151846668, -87.1875 27.314951095120396, -87.1875 28.715715699055192, -87.1875 30.116479933546326, -87.1875 31.517243765922586, -87.1875 32.918007160613975, -85.78125 25.914186151846668, -85.78125 27.314951095120396, -85.78125 28.715715699055192, -85.78125 30.116479933546326, -85.78125 31.517243765922586, -85.78125 32.918007160613975, -84.375 25.914186151846668, -84.375 27.314951095120396, -84.375 28.715715699055192, -84.375 30.116479933546326, -84.375 31.517243765922586, -82.96875 31.517243765922586)",19.399153,11.27684497833252,8.458067,5.026849985122681,0.84904754,8.483461,"[10.958333015441895, 7.816449165344238, 12.068333625793457, 11.601511001586914, 7.266972064971924, 7.649945259094238, 5.614691734313965, 11.016952514648438, 10.477364540100098, 8.790593147277832, 6.034210681915283, 8.458066940307617, 8.957259178161621, 11.164356231689453, 13.025943756103516, 13.70305347442627, 11.389333724975586, 5.618994235992432, 2.8577473163604736, 6.066173076629639, 10.897844314575195, 14.962017059326172, 19.399152755737305, 17.955097198486328, 15.67764663696289, 9.70115852355957, 3.314607620239258, 2.578115940093994, 6.254766941070557, 8.675566673278809, 8.963238716125488, 10.1689453125, 16.885269165039062, 18.75090217590332, 14.270423889160156, 9.500679016113281, 5.193792343139648, 4.028727054595947, 1.8172545433044434, 5.096002101898193, 7.216181755065918, 8.707673072814941, 10.227729797363281, 18.220212936401367, 16.67473793029785, 9.49284839630127, 7.012069225311279, 1.2450497150421143, 3.371018409729004, 4.957697868347168, 8.072999954223633, 10.712525367736816, 13.40572452545166, 12.39394474029541, 0.8490475416183472, 1.2617419958114624, 2.6825788021087646, 5.122792720794678, 4.8108930587768555, 8.023124694824219, 13.796703338623047, 0.8841820359230042, 1.7868109941482544, 1.5606250762939453, 1.8222085237503052, 3.3416683673858643, 6.111593246459961]",18.57883420586586,9.989219730719924,7.445917516946793,4.433835610747337,0.7596420925110579,7.7452334175164355,3573.676,458.5712,2334.77,True,True
7,1997-02-28 12:00:00,2,-85.16447368421052,33.21290461706802,31.43859649122807,12.210526315789474,-85.78125,31.517243765922583,57,"MULTIPOINT (-91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -90 31.517243765922586, -90 32.918007160613975, -90 34.31877007877067, -90 35.719532477823975, -88.59375 30.116479933546326, -88.59375 31.517243765922586, -88.59375 32.918007160613975, -88.59375 34.31877007877067, -88.59375 35.719532477823975, -88.59375 37.12029431097885, -87.1875 30.116479933546326, -87.1875 31.517243765922586, -87.1875 32.918007160613975, -87.1875 34.31877007877067, -87.1875 35.719532477823975, -87.1875 37.12029431097885, -87.1875 38.52105552662436, -85.78125 27.314951095120396, -85.78125 28.715715699055192, -85.78125 30.116479933546326, -85.78125 31.517243765922586, -85.78125 32.918007160613975, -85.78125 34.31877007877067, -85.78125 35.719532477823975, -85.78125 37.12029431097885, -85.78125 38.52105552662436, -84.375 27.314951095120396, -84.375 28.715715699055192, -84.375 30.116479933546326, -84.375 31.517243765922586, -84.375 32.918007160613975, -84.375 34.31877007877067, -84.375 35.719532477823975, -84.375 37.12029431097885, -84.375 38.52105552662436, -82.96875 27.314951095120396, -82.96875 28.715715699055192, -82.96875 30.116479933546326, -82.96875 31.517243765922586, -82.96875 32.918007160613975, -82.96875 34.31877007877067, -82.96875 35.719532477823975, -82.96875 37.12029431097885, -81.5625 30.116479933546326, -81.5625 31.517243765922586, -81.5625 32.918007160613975, -81.5625 34.31877007877067, -81.5625 37.12029431097885, -80.15625 32.918007160613975, -80.15625 34.31877007877067, -80.15625 37.12029431097885, -78.75 32.918007160613975, -78.75 34.31877007877067, -77.34375 34.31877007877067)",11.833032,6.727545738220215,5.1531777,2.798408031463623,0.8531203,5.0869646,"[5.96263313293457, 7.045536041259766, 5.693692684173584, 6.527510643005371, 7.037890434265137, 7.9577741622924805, 3.8439691066741943, 4.064346790313721, 6.764185428619385, 9.945294380187988, 9.800569534301758, 11.044210433959961, 8.584588050842285, 3.495981454849243, 5.899324417114258, 6.522335529327393, 9.414682388305664, 11.83303165435791, 7.964735507965088, 9.4798583984375, 5.967966079711914, 2.0270919799804688, 5.677778244018555, 6.0110087394714355, 6.727545738220215, 6.87910270690918, 7.0656418800354, 6.339541912078857, 3.8299663066864014, 3.0633533000946045, 4.920411109924316, 5.153177738189697, 4.92717981338501, 4.765460968017578, 5.279975891113281, 6.338498115539551, 3.146193027496338, 1.6066594123840332, 2.798408031463623, 3.3586833477020264, 4.022647857666016, 0.990571916103363, 4.561806678771973, 5.036651611328125, 6.071230411529541, 5.395276069641113, 2.082411766052246, 2.341158390045166, 2.532806873321533, 2.5788543224334717, 2.232832670211792, 1.342943549156189, 1.2375397682189941, 1.0168405771255493, 0.8531203269958496, 1.6165409088134766, 1.27796471118927]",11.395116083323956,5.965878255665302,4.747211530804634,2.494937092065811,0.8083726484328508,4.61441076635138,3391.625,416.75748,2412.5188,True,True
8,1997-03-08 12:00:00,3,-98.18933823529414,28.880511491348265,22.176470588235293,9.117647058823527,-97.03125,30.116479933546326,17,"MULTIPOINT (-99.84375 24.513420897062915, -99.84375 30.116479933546326, -99.84375 31.517243765922586, -99.84375 32.918007160613975, -98.4375 23.112655356577648, -98.4375 24.513420897062915, -98.4375 28.715715699055192, -98.4375 30.116479933546326, -98.4375 31.517243765922586, -98.4375 32.918007160613975, -97.03125 24.513420897062915, -97.03125 25.914186151846668, -97.03125 27.314951095120396, -97.03125 28.715715699055192, -97.03125 30.116479933546326, -97.03125 31.517243765922586, -97.03125 32.918007160613975)",6.474335,4.621241092681885,3.3911383,3.043163299560547,2.193346,3.8654153,"[3.6329681873321533, 6.474335193634033, 3.043163299560547, 2.77520751953125, 2.525812864303589, 3.061492919921875, 3.3911383152008057, 3.5124785900115967, 3.9452340602874756, 4.797359943389893, 6.205507278442383, 3.283721923828125, 3.272382974624634, 6.129694938659668, 2.1933460235595703, 4.621241092681885, 2.846975088119507]",5.150765419006348,3.727254748344421,2.285529136657715,2.0002700090408325,1.5716619491577148,2.800979968379526,2467.251,451.11456,1252.3756,True,True
9,1997-03-16 12:00:00,2,-87.25142045454544,29.95730217962688,29.954545454545453,9.886363636363637,-90.0,31.517243765922583,44,"MULTIPOINT (-94.21875 31.517243765922586, -94.21875 32.918007160613975, -92.8125 31.517243765922586, -92.8125 32.918007160613975, -91.40625 30.116479933546326, -91.40625 31.517243765922586, -91.40625 32.918007160613975, -90 30.116479933546326, -90 31.517243765922586, -90 32.918007160613975, -90 34.31877007877067, -88.59375 24.513420897062915, -88.59375 25.914186151846668, -88.59375 30.116479933546326, -88.59375 31.517243765922586, -88.59375 32.918007160613975, -88.59375 34.31877007877067, -87.1875 24.513420897062915, -87.1875 25.914186151846668, -87.1875 27.314951095120396, -87.1875 30.116479933546326, -87.1875 31.517243765922586, -87.1875 32.918007160613975, -87.1875 34.31877007877067, -85.78125 23.112655356577648, -85.78125 25.914186151846668, -85.78125 30.116479933546326, -85.78125 31.517243765922586, -85.78125 32.918007160613975, -85.78125 34.31877007877067, -84.375 23.112655356577648, -84.375 24.513420897062915, -84.375 25.914186151846668, -84.375 27.314951095120396, -84.375 28.715715699055192, -84.375 30.116479933546326, -84.375 31.517243765922586, -84.375 32.918007160613975, -84.375 34.31877007877067, -82.96875 25.914186151846668, -82.96875 27.314951095120396, -82.96875 28.715715699055192, -82.96875 30.116479933546326, -82.96875 31.517243765922586)",16.33102,10.941260814666748,7.8588448,5.885871052742004,2.5808406,8.690042,"[7.234597206115723, 5.887746810913086, 10.888168334960938, 10.270589828491211, 7.7740912437438965, 12.002992630004883, 7.461008548736572, 7.2479987144470215, 8.211834907531738, 5.5803914070129395, 6.479487895965576, 6.629994869232178, 5.090966701507568, 4.092663764953613, 4.099149703979492, 7.223489761352539, 15.316025733947754, 15.83104419708252, 12.970771789550781, 8.652913093566895, 9.56574821472168, 6.4799699783325195, 8.02765941619873, 5.88024377822876, 11.10053825378418, 16.33102035522461, 16.068130493164062, 9.50007438659668, 10.039119720458984, 9.9013671875, 4.117696285247803, 5.53169059753418, 5.845611095428467, 6.367002964019775, 6.6402997970581055, 8.191386222839355, 12.123954772949219, 15.21672534942627, 13.872032165527344, 2.580840587615967, 4.050085067749023, 7.94359827041626, 13.186301231384277, 4.854803085327148]",15.437771797180176,9.072545036673546,6.152457058429718,4.610992297530174,2.141499102115631,7.354549744589762,2735.6826,675.18756,1823.2007,True,True
