,DateTime,Label,Centroid_lon,Centroid_lat,Centroid_lon_ind,Centroid_lat_ind,Max_SCP_anorm_lon,Max_SCP_anorm_lat,Pixels,geometry,SCP_max,SCP_75q,SCP_median,SCP_25q,SCP_min,SCP_mean,SCP_anorm_max,SCP_anorm_75q,SCP_anorm_median,SCP_anorm_25q,SCP_anorm_min,SCP_anorm_mean,CAPE_max,CAPE_min,CAPE_mean,In_CONUS,East_of_Rocky
0,1995-01-05 12:00:00,7,-80.390625,44.1843719872679,17.416666666666668,10.333333333333334,-75.9375,46.044726631101724,12,"MULTIPOINT (-87.1875 43.25419466535099, -84.375 40.46364817811508, -84.375 43.25419466535099, -84.375 46.044726631101724, -81.5625 40.46364817811508, -81.5625 43.25419466535099, -78.75 40.46364817811508, -78.75 43.25419466535099, -75.9375 43.25419466535099, -75.9375 46.044726631101724, -75.9375 48.83524096625064, -75.9375 51.625733674938296)",0.9694918990135192,0.7037016749382019,0.5503392219543457,0.157965887337923,0.0,0.4742941856384277,0.0,0.7036520595570437,,,0.0,0.4207537541838064,550.4610595703125,0.0,258.0466613769531,True,True
1,1995-01-06 12:00:00,4,-90.3125,35.50264735716725,13.88888888888889,7.222222222222222,-90.0,34.8825209937735,9,"MULTIPOINT (-95.625 32.091943881744044, -92.8125 32.091943881744044, -92.8125 34.8825209937735, -92.8125 37.67308962904537, -90 34.8825209937735, -90 37.67308962904537, -87.1875 34.8825209937735, -87.1875 37.67308962904537, -84.375 37.67308962904537)",4.013866901397705,2.9945406913757324,2.7033486366271973,1.6186063289642334,1.114786148071289,2.4960861206054688,1.5952548650093377,2.954410315491259,,,1.1074484714772552,2.4654639256962887,673.2554321289062,237.44580078125,419.7538146972656,True,True
2,1995-01-07 12:00:00,2,-81.875,36.43283690225787,16.88888888888889,7.555555555555555,-81.5625,34.8825209937735,9,"MULTIPOINT (-87.1875 37.67308962904537, -84.375 34.8825209937735, -84.375 37.67308962904537, -81.5625 32.091943881744044, -81.5625 34.8825209937735, -81.5625 37.67308962904537, -78.75 34.8825209937735, -78.75 37.67308962904537, -78.75 40.46364817811508)",3.072064161300659,2.146775722503662,1.610130786895752,1.3364582061767578,0.6795026063919067,1.8025245666503904,1.3131467895582318,2.108573643490672,,,0.6790512387524359,1.7222921190356526,958.7291259765624,161.38963317871094,503.78411865234375,True,True
3,1995-02-27 12:00:00,5,-97.41477272727276,34.37514333704087,11.363636363636363,6.818181818181818,-95.625,37.67308962904537,11,"MULTIPOINT (-101.25 29.301359621762764, -101.25 32.091943881744044, -98.4375 29.301359621762764, -98.4375 32.091943881744044, -98.4375 34.8825209937735, -98.4375 37.67308962904537, -95.625 32.091943881744044, -95.625 34.8825209937735, -95.625 37.67308962904537, -95.625 40.46364817811508, -92.8125 37.67308962904537)",5.917984008789063,3.7859370708465576,3.3552780151367188,2.355154871940613,1.1504979133605957,3.2234175205230717,2.209843729622662,3.665885608643293,,,1.1339317611418664,3.091591749636626,1875.17919921875,519.9823608398438,1204.4942626953125,True,True
4,1995-02-28 12:00:00,3,-93.21428571428572,37.54020540831814,12.857142857142858,7.952380952380952,-92.8125,32.091943881744044,21,"MULTIPOINT (-98.4375 29.301359621762764, -98.4375 32.091943881744044, -95.625 29.301359621762764, -95.625 32.091943881744044, -95.625 34.8825209937735, -95.625 37.67308962904537, -95.625 40.46364817811508, -95.625 43.25419466535099, -92.8125 29.301359621762764, -92.8125 32.091943881744044, -92.8125 34.8825209937735, -92.8125 37.67308962904537, -92.8125 40.46364817811508, -92.8125 43.25419466535099, -92.8125 46.044726631101724, -90 34.8825209937735, -90 37.67308962904537, -90 40.46364817811508, -90 43.25419466535099, -90 46.044726631101724, -87.1875 43.25419466535099)",3.965981960296631,3.375246047973633,2.007272958755493,1.037661075592041,0.0,2.073512554168701,1.037661075592041,2.994313070550561,,,0.0,1.942110392531114,2142.48193359375,16.536521911621094,1066.146728515625,True,True
5,1995-03-02 12:00:00,3,-85.3125,35.812710538864124,15.666666666666666,7.333333333333333,-87.1875,37.67308962904537,9,"MULTIPOINT (-90 29.301359621762764, -90 32.091943881744044, -87.1875 32.091943881744044, -87.1875 34.8825209937735, -87.1875 37.67308962904537, -84.375 37.67308962904537, -81.5625 37.67308962904537, -81.5625 40.46364817811508, -78.75 40.46364817811508)",8.365118980407715,5.196549415588379,3.8809988498687744,2.5575718879699707,1.5513980388641355,4.016962051391602,2.349237099289894,4.85252833366394,,,1.406607806682587,3.6781659476045103,2383.47607421875,212.7012481689453,1302.31201171875,True,True
6,1995-03-10 12:00:00,2,-87.75,37.67308962904537,14.8,8.0,-90.0,37.67308962904537,10,"MULTIPOINT (-92.8125 37.67308962904537, -90 34.8825209937735, -90 37.67308962904537, -90 40.46364817811508, -87.1875 34.8825209937735, -87.1875 37.67308962904537, -87.1875 40.46364817811508, -84.375 34.8825209937735, -84.375 37.67308962904537, -84.375 40.46364817811508)",5.440821647644043,3.862076818943024,3.240531206130981,2.581171989440918,2.050152063369751,3.3992862701416016,2.308659778907895,3.5465562464669347,,,1.7215607017278671,3.084081667289138,1411.3946533203125,153.3841094970703,869.4700927734375,True,True
7,1995-03-11 12:00:00,2,-82.22426470588238,37.67308962904537,16.764705882352942,8.0,-78.75,40.46364817811508,17,"MULTIPOINT (-90 32.091943881744044, -90 34.8825209937735, -87.1875 32.091943881744044, -87.1875 34.8825209937735, -87.1875 37.67308962904537, -84.375 34.8825209937735, -84.375 37.67308962904537, -81.5625 34.8825209937735, -81.5625 37.67308962904537, -81.5625 40.46364817811508, -81.5625 43.25419466535099, -78.75 37.67308962904537, -78.75 40.46364817811508, -78.75 43.25419466535099, -75.9375 37.67308962904537, -75.9375 40.46364817811508, -73.125 40.46364817811508)",11.47166347503662,7.087434768676758,4.008655548095703,3.208847761154175,-0.0,5.0405049324035645,2.7530916333198547,6.942644536495209,,,0.0,4.771631832398913,1456.3541259765625,545.3055419921875,945.8771362304688,True,True
8,1995-03-15 12:00:00,2,-97.8125,39.84352405609959,11.22222222222222,8.777777777777779,-95.625,40.46364817811508,9,"MULTIPOINT (-101.25 34.8825209937735, -101.25 43.25419466535099, -98.4375 34.8825209937735, -98.4375 37.67308962904537, -98.4375 40.46364817811508, -98.4375 43.25419466535099, -95.625 40.46364817811508, -95.625 43.25419466535099, -92.8125 40.46364817811508)",8.973467826843262,6.134113311767578,3.736257314682007,3.056043863296509,0.6811472177505493,4.390655517578125,2.899394206702709,5.818237870931625,,,0.4766743965446949,4.0637537944648,1159.1019287109375,255.88812255859372,725.6353149414062,True,True
9,1995-03-16 12:00:00,2,-85.9375,42.944133944547,15.444444444444445,9.88888888888889,-84.375,43.25419466535099,9,"MULTIPOINT (-90 40.46364817811508, -90 43.25419466535099, -90 46.044726631101724, -87.1875 43.25419466535099, -84.375 40.46364817811508, -84.375 43.25419466535099, -84.375 46.044726631101724, -81.5625 40.46364817811508, -81.5625 43.25419466535099)",7.828006267547607,2.464998483657837,1.4322701692581177,0.5909379720687866,0.0,1.9444403648376465,0.5677024200558662,2.3858212269842625,,,0.0,1.8457457065944456,976.029052734375,11.971925735473633,397.70904541015625,True,True
